Item Code,Division,Department,Category,Class,Group,Description,UOM,Brand,Total QOH,Total Avail.,Status,Condition,Issue Ctrl,Item GTIN,On Order,Avail. + On Order,PO In Transit,Total In Transit
19900149,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900150,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900151,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900152,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900153,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900154,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900155,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900156,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900157,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900158,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900159,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900160,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900161,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900163,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900164,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900165,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900166,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900167,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900170,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900173,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900174,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900175,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900176,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900177,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900178,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900179,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900180,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900183,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900184,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900185,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900186,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900187,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900188,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900189,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900190,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900191,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900192,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900193,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900195,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900196,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900197,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900198,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900199,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900200,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900201,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900202,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900203,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900204,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900205,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900206,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900207,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900208,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900210,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900211,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900212,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900213,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
19900214,,,,SE,XSER,Item Code Reserved for New Zealand DO NOT USE,,RSEA,0,0,S,I,,,0,0,0,0
