Item Code,Division,Department,Category,Class,Group,Description,UOM,Brand,Total QOH,Total Avail.,Status,Condition,Issue Ctrl,Item GTIN,On Order,Avail. + On Order,PO In Transit,Total In Transit
1041159,,,,RS,ROFM,Barrier Security Bollard 90mm Surface  Mounted W/ Skinz sleeve,EACH,BARRIER,0,0,S,A,,,0,0,0,0
1041160,,,,RS,RBAZ,Barrier Group Traffic Lane Separator Flat Hazard Panel,EACH,BARRIER,0,0,S,A,,,0,0,0,0
1041161,,,,RS,RHCZ,Barrier Group Wheel/Bump Stop 1700mm Black CWS1700BLK,EACH,BARRIER,0,0,S,A,,,0,0,0,0
10447432,,,,RS,RSFS,Unisafe Mowing in Progress Conrflute Class 1 600x600mm T9-65 Yellow,EACH,UNIFSAFE,1,1,S,A,,,0,1,0,0
10447482,,,,RS,RSCS,Uniform Safety Multi Message Sign Speed 20KM 600x600 Corflute R/B/W CL1,EACH,UNISAFE,0,0,S,A,,,0,0,0,0
1044750,,,,RS,RLWZ,Uniform Safety Signs Traffic Wand TW075,EACH,UNIFSAFE,0,0,S,A,,,0,0,0,0
10447596,,,,RS,RSFC,UNISAF Danger [Header] LIVE RAILS 0,EACH,UNIFSAFE,0,0,S,A,,,0,0,0,0
10447598,,,,RS,RSCC,UNISAF Custom Sign Corflute 1200 x 900 Protrait,EACH,UNISAFE,0,0,S,A,,,0,0,0,0
10447622,,,,RS,RSSZ,UNISAF Swing Stand FOOTPATH CLOSED UNISAF,EACH,UNIFSAFE,1,1,S,A,,,0,1,0,0
10447637,,,,RS,RSCC,UNISAF Custom Sign 900x600mm Corflute UNISAF,EACH,UNISAFE,0,0,S,A,,,0,0,0,0
10447657,,,,RS,RSAZ,UNISAF Sticker Emergency Stop w picto 240 x 180mm,EACH,UNISAFE,0,0,S,A,,,0,0,0,0
10447662,,,,RS,RSFC,UNISAF Custom Sign QBESS Metal 1800 x 1200mm,EACH,UNISAFE,0,0,S,A,,,0,0,0,0
10447663,,,,RS,RSFC,UNISAF Custom Sign Metal 600x400mm Lunch Romm (with picto),EACH,UNISAFE,0,0,S,A,,,0,0,0,0
10447664,,,,RS,RSFC,UNISAF Custom Sign Metal 600x600mm Site Entry (right arrow),EACH,UNISAFE,0,0,S,A,,,0,0,0,0
10447665,,,,RS,RSFC,UNISAF Custom Metal 600x600mm Smoking Please keep this area tidy,EACH,UNISAFE,0,0,S,A,,,0,0,0,0
10447666,,,,RS,RSFC,UNISAF Sign Metal 600x450mm Danger Construction Zone 258LM,EACH,UNISAFE,0,0,S,A,,,0,0,0,0
10447667,,,,RS,RSFC,UNISAF Startack KPI Board Custom Metal Sign,EACH,UNISAFE,0,0,S,A,,,0,0,0,0
10447673,,,,RS,RCRZ,KWN Trading Yellow Traffic Cone 700mm with 250mm Reflective Sleeve,EACH,KWN,0,0,S,A,,,0,0,0,0
10447674,,,,RS,RSFS,UNISAF FOOTPATH CLOSED (METAL) 600 x 600 Suit Swing Stand,EACH,UNISAFE,0,0,S,A,,,0,0,0,0
10447686,,,,RS,RSSZ,UNISAF Aluminium 1.6mm A Frame 0,EACH,UNISAFE,0,0,S,A,,,0,0,0,0
