Item Code,Division,Department,Category,Class,Group,Description,UOM,Brand,Total QOH,Total Avail.,Status,Condition,Issue Ctrl,Item GTIN,On Order,Avail. + On Order,PO In Transit,Total In Transit
1065678,,,,PH,PHAM,Spanset Bucket of Safet Roofers Kit 6500,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1065679,,,,PH,PCID,Spanset Manhole Cover Ergonomic Lifter Yellow Dia 605x655MM XTIN2071,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1065680,,,,PH,PCID,Spanset XTIRPA 90 Degree Extension for Hitch Mount XCTA2126-10,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1065681,,,,PH,PCIO,Spanset 2M Round Sling 1000KG,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1065682,,,,PH,PHAM,Honeywell Core Mount Sleeve Stainless Steel DH-9SS,EACH,HONEYWELL,0,0,S,A,,,0,0,0,0
1065683,,,,PH,PHAM,Honeywell Core Mount Sleeve CAP Stainless Steel DH-910SS,EACH,HONEYWELL,0,0,S,T,,,0,0,0,0
1065684,,,,PH,PCID,Honeywell Floor Mount Sleeve 304 SS DH-7SS,EACH,HONEYWELL,0,0,S,A,,,0,0,0,0
1065685,,,,PH,PCIO,Honeywell Floor Mount 316 SS Sutiable For Sewage Plants,EACH,HONEYWELL,0,0,S,A,,,0,0,0,0
1065686,,,,PH,PCID,Honeywell Durahoist Core Mount Sleeve Zince Plated DH-9ZP,EACH,HONEYWELL,0,0,S,A,,,0,0,0,0
1065691,,,,PH,PHAZ,Honeywell 2M Turbolite XT E Single with Steel Snap Hook,EACH,HONEYWELL,0,0,S,A,,,0,0,0,0
1065692,,,,PH,PHAZ,Honeywell 2M Turbolite XT E Single with Steel Scaffold Hook,EACH,HONEYWELL,0,0,S,A,,,0,0,0,0
1065693,,,,PH,PHAZ,Honeywell 2M Turbolite XT E Single with Alum Snap Hook,EACH,HONEYWELL,0,0,S,A,,,0,0,0,0
1065694,,,,PH,PHAZ,Honeywell 2M Turbolite XT E Twin with Steel Snap Hook,EACH,HONEYWELL,0,0,S,A,,,0,0,0,0
1065695,,,,PH,PHAZ,Honeywell 2.75M Turbolite XT E Single with Steel Snap Hook,EACH,HONEYWELL,0,0,S,A,,,0,0,0,0
1065696,,,,PH,PHAZ,Honeywell 2.75M Turbolite XT E Sinlge with Steel Scaffold Hook,EACH,HONEYWELL,0,0,S,A,,,0,0,0,0
1065697,,,,PH,PHAZ,Honeywell 2.75M Turbolite XT E Single with Alum Snap Hook,EACH,HONEYWELL,0,0,S,A,,,0,0,0,0
1065698,,,,PH,PHAZ,Honeywell 2.75M Turbolite XT E Twin with Alum Snap Hook,EACH,HONEYWELL,0,0,S,A,,,0,0,0,0
1065699,,,,PH,PHAZ,Honeywell 2.75M Turbolite XT E Twin with Steel Scaffold Hook,EACH,HONEYWELL,0,0,S,A,,,0,0,0,0
1065700,,,,PH,PHAZ,Honeywell 2M Turbolite E Single with Steel Snap Hook,EACH,HONEYWELL,0,0,S,A,,,0,0,0,0
1065701,,,,PH,PHAZ,Honeywell 2M Turbolite E Twin with Steek Scaffold Hook,EACH,HONEYWELL,0,0,S,A,,,0,0,0,0
1065702,,,,PH,PHAZ,Honeywell 2.75M Turbolite E Single with Steel Snap Hook,EACH,HONEYWELL,0,0,S,A,,,0,0,0,0
1065703,,,,PH,PHAZ,Honeywell 2.75M Turbolite E Twin with Steel Snap Hook,EACH,HONEYWELL,0,0,S,A,,,0,0,0,0
1065704,,,,PH,PHAZ,Honeywell 3.65M Turbolite E Single  with Steel TAK,EACH,HONEYWELL,0,0,S,A,,,0,0,0,0
1065705,,,,PH,PHAZ,Honeywell 3.65M Turbolite E Twin with Steel TAK,EACH,HONEYWELL,0,0,S,A,,,0,0,0,0
1065706,,,,PH,PHAZ,Honeywell 3.65M Turbolite E Single with Alum Scaffold Hook,EACH,HONEYWELL,0,0,S,A,,,0,0,0,0
1065707,,,,PH,PHAZ,Honeywell 3.65M Turbolite E Twin with Alum Scaffold Hook,EACH,HONEYWELL,0,0,S,A,,,0,0,0,0
1065708,,,,PH,PHAZ,Honeywell Falcon Type 2 Fall arrestor EDGE galv - 6m,EACH,HONEYWELL,0,0,S,A,,,0,0,0,0
1065709,,,,PH,PHAZ,Honeywell Falcon Type 2 Fall arrestor EDGE galv - 9m,EACH,HONEYWELL,0,0,S,A,,,0,0,0,0
1065710,,,,PH,PHAZ,Honeywell Falcon Type 2 Fall arrestor EDGE galv - 15m,EACH,HONEYWELL,0,0,S,A,,,0,0,0,0
1065711,,,,PH,PHAZ,Honeywell Falcon Type 2 Fall arrestor EDGE galv - 18m,EACH,HONEYWELL,0,0,S,A,,,0,0,0,0
1065712,,,,PH,PHAZ,Honeywell Falcon Type 2 Fall arrestor EDGE S/S - 6m,EACH,HONEYWELL,0,0,S,A,,,0,0,0,0
1065713,,,,PH,PHAZ,Honeywell Falcon Type 2 Fall arrestor EDGE S/S - 9m,EACH,HONEYWELL,0,0,S,A,,,0,0,0,0
1065714,,,,PH,PHAZ,Honeywell Falcon Type 2 Fall arrestor EDGE S/S - 15m,EACH,HONEYWELL,0,0,S,A,,,0,0,0,0
1065715,,,,PH,PHAZ,Honeywell Falcon Type 2 Fall arrestor EDGE S/S - 18m,EACH,HONEYWELL,0,0,S,A,,,0,0,0,0
1065716,,,,PH,PHAZ,Honeywell Falcon Type 2 Fall Arrestor webbing with Scaffold hook 6m,EACH,HONEYWELL,0,0,S,A,,,0,0,0,0
1065717,,,,PH,PHAZ,Honeywell Falcon Type 2 Fall Arrestor webbing with snap hook - 6m,EACH,HONEYWELL,0,0,S,A,,,0,0,0,0
1065720,,,,PH,PCGA,Honeywell 34L Calibration Gas,EACH,HONEYWELL,0,0,S,T,,,0,0,0,0
1065722,,,,PH,PHAM,Honeywell Australia Replacement 6-point Web Harness,EACH,HONEYWELL,0,0,S,A,,,0,0,0,0
